variant,binary,version,dataset,run_index,seed,population,islands,generations,mutation_rate,elite_count,reported_length,cuda_elapsed_ms,generations_completed,target_reached,best_tour_path,status,notes
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,16,115,NA,256,2000,0.03,2,73,118.108,NA,NA,14 7 17 3 16 1 2 0 15 12 11 13 6 18 9 8 10 4 19 5 14,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,NA,NA,NA,NA,80,0.126451,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,17,116,512,NA,2000,0.03,4,75,561.42,NA,NA,0 7 3 17 16 1 2 9 18 6 5 19 8 10 4 14 13 11 12 15 0,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,17,116,512,NA,2000,0.03,4,74,565.338,NA,NA,16 1 2 0 13 14 6 5 19 4 10 8 9 18 11 12 15 7 17 3 16,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,121.391,2000,no,7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3 17 7,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,120.486,2000,no,7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3 17 7,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,115.116,2000,no,7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3 17 7,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,125.677,NA,NA,7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3 17 7,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,625.779,NA,NA,7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3 17 7,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,149.129,2000,no,7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3 17 7,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,204.01,NA,NA,7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3 17 7,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,124.712,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,116.911,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,117.378,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,117.123,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,117.447,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,1684.92,NA,NA,5 19 4 10 8 9 18 15 0 2 1 16 17 3 7 11 12 13 14 6 5,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,126.908,NA,NA,1 2 0 15 12 11 18 9 8 10 4 19 5 6 13 14 7 3 17 16 1,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,118.333,NA,NA,1 2 0 15 12 11 18 9 8 10 4 19 5 6 13 14 7 3 17 16 1,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,118.049,NA,NA,1 2 0 15 12 11 18 9 8 10 4 19 5 6 13 14 7 3 17 16 1,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,117.652,NA,NA,1 2 0 15 12 11 18 9 8 10 4 19 5 6 13 14 7 3 17 16 1,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,1685.68,NA,NA,9 8 10 4 19 5 6 11 12 15 0 2 1 16 17 3 7 14 13 18 9,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,17,116,NA,256,2000,0.03,2,73,118.596,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,NA,NA,NA,NA,80,0.111039,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,18,117,512,NA,2000,0.03,4,74,560.623,NA,NA,3 17 16 1 2 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 3,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,18,117,512,NA,2000,0.03,4,74,562.711,NA,NA,17 3 16 1 2 7 14 5 19 4 10 8 9 18 6 13 11 12 15 0 17,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,121.415,2000,no,17 7 14 13 12 11 6 5 19 4 10 8 9 18 15 0 2 1 16 3 17,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,120.257,2000,no,17 7 14 13 12 11 6 5 19 4 10 8 9 18 15 0 2 1 16 3 17,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,115.054,2000,no,17 7 14 13 12 11 6 5 19 4 10 8 9 18 15 0 2 1 16 3 17,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,127.608,NA,NA,13 14 6 5 19 4 10 8 9 18 15 0 2 1 16 17 3 7 11 12 13,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,627.729,NA,NA,17 7 14 13 12 11 6 5 19 4 10 8 9 18 15 0 2 1 16 3 17,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,148.832,2000,no,17 7 14 13 12 11 6 5 19 4 10 8 9 18 15 0 2 1 16 3 17,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,205.683,NA,NA,17 7 14 13 12 11 6 5 19 4 10 8 9 18 15 0 2 1 16 3 17,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,125.101,NA,NA,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 12 11 13 14 6 5,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,119.214,NA,NA,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 12 11 13 14 6 5,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,119.128,NA,NA,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 12 11 13 14 6 5,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,118.188,NA,NA,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 12 11 13 14 6 5,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,116.637,NA,NA,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 12 11 13 14 6 5,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,1684.6,NA,NA,2 1 16 17 3 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,128.548,NA,NA,5 6 13 14 7 17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,117.211,NA,NA,5 6 13 14 7 17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,116.92,NA,NA,5 6 13 14 7 17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,118.092,NA,NA,5 6 13 14 7 17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,1683.44,NA,NA,6 13 11 12 15 0 2 1 16 17 3 7 14 5 19 4 10 8 9 18 6,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,18,117,NA,256,2000,0.03,2,73,116.704,NA,NA,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 12 11 13 14 6 5,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,NA,NA,NA,NA,80,0.124726,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,19,118,512,NA,2000,0.03,4,74,559.912,NA,NA,7 3 17 16 1 2 18 9 8 10 4 19 5 6 14 13 11 12 15 0 7,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,19,118,512,NA,2000,0.03,4,74,563.461,NA,NA,1 16 17 3 0 15 12 11 13 6 18 9 8 10 4 19 5 14 7 2 1,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,121.524,2000,no,19 4 10 8 9 18 15 0 2 1 16 3 17 7 14 13 11 12 6 5 19,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,120.534,2000,no,19 4 10 8 9 18 15 0 2 1 16 3 17 7 14 13 11 12 6 5 19,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,114.989,2000,no,19 4 10 8 9 18 15 0 2 1 16 3 17 7 14 13 11 12 6 5 19,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,125.348,NA,NA,0 2 1 16 17 3 7 14 13 18 9 8 10 4 19 5 6 11 12 15 0,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,626.16,NA,NA,19 4 10 8 9 18 15 0 2 1 16 3 17 7 14 13 11 12 6 5 19,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,149.098,2000,no,19 4 10 8 9 18 15 0 2 1 16 3 17 7 14 13 11 12 6 5 19,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,203.97,NA,NA,19 4 10 8 9 18 15 0 2 1 16 3 17 7 14 13 11 12 6 5 19,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,124.924,NA,NA,4 10 8 9 18 11 12 15 0 2 1 16 17 3 7 13 14 6 5 19 4,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,117.318,NA,NA,4 10 8 9 18 11 12 15 0 2 1 16 17 3 7 13 14 6 5 19 4,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,116.986,NA,NA,4 10 8 9 18 11 12 15 0 2 1 16 17 3 7 13 14 6 5 19 4,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,118.143,NA,NA,4 10 8 9 18 11 12 15 0 2 1 16 17 3 7 13 14 6 5 19 4,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,117.613,NA,NA,4 10 8 9 18 11 12 15 0 2 1 16 17 3 7 13 14 6 5 19 4,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,1683.85,NA,NA,0 15 18 9 8 10 4 19 5 6 14 13 12 11 7 17 3 16 1 2 0,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,127.282,NA,NA,10 4 19 5 6 14 7 17 3 16 1 2 0 15 12 11 13 18 9 8 10,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,117.429,NA,NA,10 4 19 5 6 14 7 17 3 16 1 2 0 15 12 11 13 18 9 8 10,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,117.766,NA,NA,10 4 19 5 6 14 7 17 3 16 1 2 0 15 12 11 13 18 9 8 10,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,117.626,NA,NA,10 4 19 5 6 14 7 17 3 16 1 2 0 15 12 11 13 18 9 8 10,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,1685.87,NA,NA,8 10 4 19 5 14 13 7 3 17 16 1 2 0 15 12 11 6 18 9 8,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,19,118,NA,256,2000,0.03,2,73,118.588,NA,NA,4 10 8 9 18 11 12 15 0 2 1 16 17 3 7 13 14 6 5 19 4,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,NA,NA,NA,NA,80,0.135997,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,20,119,512,NA,2000,0.03,4,74,564.867,NA,NA,7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 3 17 16 1 2 7,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,20,119,512,NA,2000,0.03,4,75,566.588,NA,NA,7 14 4 10 8 19 5 6 18 9 11 13 12 15 0 2 1 16 17 3 7,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,121.333,2000,no,18 9 8 10 4 19 5 14 7 3 17 16 1 2 0 15 12 11 13 6 18,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,120.524,2000,no,18 9 8 10 4 19 5 14 7 3 17 16 1 2 0 15 12 11 13 6 18,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,115.251,2000,no,18 9 8 10 4 19 5 14 7 3 17 16 1 2 0 15 12 11 13 6 18,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,125.72,NA,NA,1 16 3 17 7 14 13 18 9 8 10 4 19 5 6 11 12 15 0 2 1,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,627.351,NA,NA,18 9 8 10 4 19 5 14 7 3 17 16 1 2 0 15 12 11 13 6 18,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,148.871,2000,no,18 9 8 10 4 19 5 14 7 3 17 16 1 2 0 15 12 11 13 6 18,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,205.057,NA,NA,18 9 8 10 4 19 5 14 7 3 17 16 1 2 0 15 12 11 13 6 18,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,125.328,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,117.358,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,116.993,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,117.853,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,117.817,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,1684.46,NA,NA,12 15 0 2 1 16 17 3 7 14 13 18 9 8 10 4 19 5 6 11 12,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,126.67,NA,NA,0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 17 3 16 1 2 0,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,116.813,NA,NA,0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 17 3 16 1 2 0,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,118.817,NA,NA,0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 17 3 16 1 2 0,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,117.477,NA,NA,0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 17 3 16 1 2 0,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,1683.11,NA,NA,17 3 7 14 13 11 12 6 5 19 4 10 8 9 18 15 0 2 1 16 17,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,20,119,NA,256,2000,0.03,2,73,119.233,NA,NA,16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3 17 16,ok,
